trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
3481,stage1,psychologist_full,psychologist,depression,full_eligible,rf_baseline,20261101,none,default_0_5,0.5,152,no,0.7765428911935368,0.14419659271969598
3482,stage1,psychologist_full,psychologist,depression,full_eligible,rf_balanced_subsample,20261101,none,default_0_5,0.5,152,no,0.764510818842946,0.1336793160618892
3483,stage1,psychologist_full,psychologist,depression,full_eligible,rf_precision_push,20261101,none,default_0_5,0.5,152,no,0.7980014366765563,0.0816042396796679
3484,stage1,psychologist_full,psychologist,depression,full_eligible,rf_recall_guard,20261101,none,default_0_5,0.5,152,no,0.7736022197516901,0.15029415369530574
3485,stage1,psychologist_full,psychologist,depression,full_eligible,rf_regularized,20261101,none,default_0_5,0.5,152,no,0.8024575701324778,0.05308387649283142
3486,stage1,psychologist_full,psychologist,depression,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,152,no,0.8103375171348999,0.08811665025938398
3487,stage1,psychologist_full,psychologist,depression,compact_subset,rf_baseline,20261101,none,default_0_5,0.5,68,no,0.7685333336070665,0.13092903542100753
3488,stage1,psychologist_full,psychologist,depression,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,68,no,0.776180656938336,0.10444884387238773
3489,stage1,psychologist_full,psychologist,depression,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,68,no,0.7887193999037124,0.0738863749823927
3490,stage1,psychologist_full,psychologist,depression,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,68,no,0.7747631953414531,0.13367721349886486
3491,stage1,psychologist_full,psychologist,depression,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,68,no,0.804242206605292,0.03280371368517043
3492,stage1,psychologist_full,psychologist,depression,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,68,no,0.7899791989589877,0.08937503422944348
3493,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,84,no,0.7944767300585338,0.12464762838583154
3494,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,84,no,0.7751310575117758,0.1097085334828034
3495,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,84,no,0.7912825204084618,0.06737040396494187
3496,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,84,no,0.7863310868073597,0.13684275033705107
3497,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,84,no,0.8002671432740506,0.04544213368221295
3498,stage1,psychologist_full,psychologist,depression,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,84,no,0.7982185477106607,0.0816027818049575
3499,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,61,no,0.7705451255003885,0.12237224807702618
3500,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,61,no,0.7700432089179923,0.10570512527942288
3501,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,61,no,0.7884193801681832,0.07059032853033909
3502,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,61,no,0.7884128043720182,0.12022581014061018
3503,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,61,no,0.7905711858157392,0.046332290211593685
3504,stage1,psychologist_full,psychologist,depression,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,61,no,0.7984771637386382,0.07710273911005527
3505,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,76,no,0.7741381711067862,0.13935531315112148
3506,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,76,no,0.7704325914208381,0.11096481488983856
3507,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,76,no,0.7919834217207382,0.07629331618657775
3508,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,76,no,0.779723697108189,0.12231891163132735
3509,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,76,no,0.791070457350932,0.05517802926506088
3510,stage1,psychologist_full,psychologist,depression,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,76,no,0.8040385557476637,0.08118332048160437
3511,stage1,psychologist_full,psychologist,depression,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,161,no,0.7757630235473923,0.12357519303836251
3512,stage1,psychologist_full,psychologist,depression,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,161,no,0.765875702439529,0.11222109629687371
3513,stage1,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,161,yes,0.8115331167311836,0.0867583076801981
3514,stage1,psychologist_full,psychologist,depression,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,161,no,0.7627901036500724,0.1370265963966173
3515,stage1,psychologist_full,psychologist,depression,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,161,no,0.7900533209191226,0.05151585793535296
3516,stage1,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,161,yes,0.8279418127221099,0.07458702245144844
3517,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,100,no,0.7705930101542968,0.13451403358254688
3518,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,100,no,0.764965699428442,0.1073798167282991
3519,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,100,no,0.8079296076816018,0.0716866006002781
3520,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,100,no,0.7731767085503598,0.12357519303836251
3521,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,100,no,0.7901357184878868,0.04984116648647663
3522,stage1,psychologist_full,psychologist,depression,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,100,no,0.7958479461614376,0.08599971204619694
3523,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,62,no,0.759900436607473,0.13014450050151205
3524,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,62,no,0.7690137105220418,0.10002702562716626
3525,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,62,no,0.8077784815527504,0.07527265004332973
3526,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,62,no,0.7733171972907874,0.11789709338610599
3527,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,62,no,0.7813621583776547,0.05319054938422907
3528,stage1,psychologist_full,psychologist,depression,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,62,no,0.7984829990998913,0.08636688820536353
3529,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,161,yes,0.8294335531711389,0.07458702245144844
3530,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,balanced,0.48499999999999993,161,yes,0.8366327680786453,0.06317748670123657
3531,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,precision_oriented,0.8649999999999999,161,yes,0.8109996418747003,0.04813339970134389
3532,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,recall_guard,0.48499999999999993,161,yes,0.8366327680786453,0.06317748670123657
3533,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,precision_min_recall,0.8649999999999999,161,yes,0.8109996418747003,0.04813339970134389
3534,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,none,recall_constrained,0.48499999999999993,161,yes,0.8366327680786453,0.06317748670123657
3535,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,default_0_5,0.5,161,yes,0.8118447013662106,0.1159877285881874
3536,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,balanced,0.3449999999999999,161,yes,0.8365402169223234,0.06521830302776721
3537,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,precision_oriented,0.84,161,yes,0.8110703560245008,0.04813339970134389
3538,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,recall_guard,0.3449999999999999,161,yes,0.8365402169223234,0.06521830302776721
3539,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,precision_min_recall,0.84,161,yes,0.8110703560245008,0.04813339970134389
3540,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,sigmoid,recall_constrained,0.3449999999999999,161,yes,0.8365402169223234,0.06521830302776721
3541,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,default_0_5,0.5,161,yes,0.8352062055523117,0.0603770234591926
3542,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,balanced,0.25499999999999995,161,yes,0.8352062055523117,0.0603770234591926
3543,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,precision_oriented,0.7799999999999999,161,yes,0.8110307578622461,0.04813339970134389
3544,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,recall_guard,0.25499999999999995,161,yes,0.8352062055523117,0.0603770234591926
3545,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,precision_min_recall,0.7799999999999999,161,yes,0.8110307578622461,0.04813339970134389
3546,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261101,isotonic,recall_constrained,0.5049999999999999,161,yes,0.8365006187600686,0.06521830302776721
3547,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,default_0_5,0.5,161,yes,0.8165762096090933,0.09253846850460534
3548,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,balanced,0.4549999999999999,161,yes,0.8314354439135648,0.06726017063580991
3549,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,precision_oriented,0.82,161,yes,0.81837714812975,0.05637132901941255
3550,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,recall_guard,0.4549999999999999,161,yes,0.8314354439135648,0.06726017063580991
3551,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,precision_min_recall,0.82,161,yes,0.81837714812975,0.05637132901941255
3552,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,none,recall_constrained,0.4549999999999999,161,yes,0.8314354439135648,0.06726017063580991
3553,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,default_0_5,0.5,161,yes,0.8064398889508771,0.11112156101563064
3554,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,balanced,0.31999999999999995,161,yes,0.8314691710456277,0.06726017063580991
3555,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,precision_oriented,0.8099999999999999,161,yes,0.8185741405679353,0.054330512692881916
3556,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,recall_guard,0.31999999999999995,161,yes,0.8314691710456277,0.06726017063580991
3557,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,precision_min_recall,0.8099999999999999,161,yes,0.8185741405679353,0.054330512692881916
3558,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,sigmoid,recall_constrained,0.31999999999999995,161,yes,0.8314691710456277,0.06726017063580991
3559,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,default_0_5,0.5,161,yes,0.8315030683937508,0.06563776435112023
3560,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,balanced,0.33499999999999996,161,yes,0.8313732758909755,0.06726017063580991
3561,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,precision_oriented,0.7699999999999999,161,yes,0.8183149801071607,0.05637132901941255
3562,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,recall_guard,0.33499999999999996,161,yes,0.8313732758909755,0.06726017063580991
3563,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,precision_min_recall,0.7699999999999999,161,yes,0.8183149801071607,0.05637132901941255
3564,stage2,psychologist_full,psychologist,depression,engineered_full,rf_pos_weight_mid,20261119,isotonic,recall_constrained,0.33499999999999996,161,yes,0.8313732758909755,0.06726017063580991
3565,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,161,yes,0.8132682828847875,0.0867583076801981
3566,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,balanced,0.4649999999999999,161,yes,0.8220784063904978,0.06035423801823492
3567,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,precision_oriented,0.8799999999999999,161,yes,0.8068954395246201,0.025634644101543036
3568,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,recall_guard,0.4649999999999999,161,yes,0.8220784063904978,0.06035423801823492
3569,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,precision_min_recall,0.82,161,yes,0.8110629435839525,0.041301079814202835
3570,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,none,recall_constrained,0.4649999999999999,161,yes,0.8220784063904978,0.06035423801823492
3571,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,sigmoid,default_0_5,0.5,161,yes,0.8130576823063309,0.09312033895450955
3572,stage2,psychologist_full,psychologist,depression,engineered_full,rf_precision_push,20261101,sigmoid,balanced,0.33499999999999996,161,yes,0.8220709594492521,0.06035423801823492
